assign-to(p19947, r12781)
assign-to(p8333, r12781)
assign-to(p19949, r14869)
assign-to(p17489, r14869)
assign-to(p19943, r1718)
assign-to(p13898, r1718)
assign-to(p1170, r4061)
assign-to(p13717, r4061)
assign-to(p18604, r6662)
assign-to(p2977, r6662)
assign-to(p1172, r3869)
assign-to(p2810, r3869)
assign-to(p1173, r584)
assign-to(p12226, r584)
assign-to(p1177, r12514)
assign-to(p17985, r12514)
assign-to(p2473, r6561)
assign-to(p6037, r6561)
assign-to(p1199, r4009)
assign-to(p14251, r4009)
assign-to(p16086, r2194)
assign-to(p9657, r2194)
assign-to(p16078, r13787)
assign-to(p6077, r13787)
assign-to(p16079, r8806)
assign-to(p8571, r8806)
assign-to(p16067, r931)
assign-to(p17563, r931)
assign-to(p17399, r5756)
assign-to(p12027, r5756)
assign-to(p16054, r2021)
assign-to(p12239, r2021)
assign-to(p16058, r10963)
assign-to(p6040, r10963)
assign-to(p16056, r1247)
assign-to(p9951, r1247)
assign-to(p17380, r7751)
assign-to(p8671, r7751)
assign-to(p3620, r2289)
assign-to(p6, r2289)
assign-to(p3623, r8480)
assign-to(p8611, r8480)
assign-to(p16167, r1331)
assign-to(p12588, r1331)
assign-to(p3636, r6548)
assign-to(p17995, r6548)
assign-to(p3634, r6490)
assign-to(p12292, r6490)
assign-to(p17469, r13427)
assign-to(p9283, r13427)
assign-to(p3600, r11251)
assign-to(p15185, r11251)
assign-to(p4931, r1850)
assign-to(p7322, r1850)
assign-to(p1580, r8261)
assign-to(p9088, r8261)
assign-to(p3603, r11980)
assign-to(p13042, r11980)
assign-to(p4934, r4878)
assign-to(p2951, r4878)
assign-to(p17457, r3189)
assign-to(p14205, r3189)
assign-to(p3610, r9973)
assign-to(p14963, r9973)
assign-to(p4941, r6257)
assign-to(p7113, r6257)
assign-to(p17462, r6707)
assign-to(p12397, r6707)
assign-to(p18797, r5088)
assign-to(p7199, r5088)
assign-to(p16115, r14304)
assign-to(p13643, r14304)
assign-to(p16119, r3050)
assign-to(p1991, r3050)
assign-to(p3660, r6657)
assign-to(p14409, r6657)
assign-to(p2335, r14417)
assign-to(p9668, r14417)
assign-to(p1006, r2139)
assign-to(p11192, r2139)
assign-to(p17456, r10212)
assign-to(p7092, r10212)
assign-to(p1005, r9729)
assign-to(p13800, r9729)
assign-to(p16125, r416)
assign-to(p2649, r416)
assign-to(p16107, r7774)
assign-to(p7367, r7774)
assign-to(p17437, r13365)
assign-to(p9442, r13365)
assign-to(p17436, r1307)
assign-to(p13775, r1307)
assign-to(p18766, r11087)
assign-to(p13367, r11087)
assign-to(p16110, r2013)
assign-to(p9703, r2013)
assign-to(p18774, r9473)
assign-to(p1224, r9473)
assign-to(p18756, r1871)
assign-to(p14873, r1871)
assign-to(p2313, r12270)
assign-to(p15635, r12270)
assign-to(p4976, r8711)
assign-to(p17679, r8711)
assign-to(p4977, r10502)
assign-to(p1385, r10502)
assign-to(p16101, r4781)
assign-to(p13893, r4781)
assign-to(p17415, r5587)
assign-to(p13780, r5587)
assign-to(p3650, r9160)
assign-to(p9119, r9160)
assign-to(p2320, r3978)
assign-to(p15790, r3978)
assign-to(p3652, r6199)
assign-to(p14940, r6199)
assign-to(p18754, r11950)
assign-to(p13507, r11950)
assign-to(p18753, r12159)
assign-to(p8502, r12159)
assign-to(p3656, r11936)
assign-to(p3947, r11936)
assign-to(p18736, r7693)
assign-to(p14866, r7693)
assign-to(p17402, r10456)
assign-to(p12486, r10456)
assign-to(p18733, r6363)
assign-to(p16180, r6363)
assign-to(p17408, r8865)
assign-to(p9099, r8865)
assign-to(p2375, r13271)
assign-to(p3876, r13271)
assign-to(p18737, r6118)
assign-to(p15595, r6118)
assign-to(p2380, r5378)
assign-to(p17614, r5378)
assign-to(p2382, r3698)
assign-to(p7181, r3698)
assign-to(p2385, r11619)
assign-to(p7205, r11619)
assign-to(p2363, r14478)
assign-to(p7168, r14478)
assign-to(p18710, r6606)
assign-to(p16890, r6606)
assign-to(p1064, r13973)
assign-to(p11029, r13973)
assign-to(p2701, r9489)
assign-to(p14377, r9489)
assign-to(p2703, r13636)
assign-to(p12353, r13636)
assign-to(p2733, r1261)
assign-to(p11193, r1261)
assign-to(p2738, r920)
assign-to(p7502, r920)
assign-to(p1410, r1984)
assign-to(p14758, r1984)
assign-to(p2748, r9518)
assign-to(p1693, r9518)
assign-to(p16187, r1521)
assign-to(p9930, r1521)
assign-to(p2713, r11465)
assign-to(p9410, r11465)
assign-to(p2714, r1563)
assign-to(p12277, r1563)
assign-to(p16181, r9825)
assign-to(p9680, r9825)
assign-to(p16174, r14277)
assign-to(p14979, r14277)
assign-to(p2724, r768)
assign-to(p11284, r768)
assign-to(p16172, r3056)
assign-to(p12393, r3056)
assign-to(p3982, r1609)
assign-to(p7194, r1609)
assign-to(p3988, r11387)
assign-to(p14848, r11387)
assign-to(p1324, r588)
assign-to(p15038, r588)
assign-to(p16281, r7032)
assign-to(p6006, r7032)
assign-to(p16269, r13021)
assign-to(p9795, r13021)
assign-to(p17589, r10220)
assign-to(p12218, r10220)
assign-to(p17594, r9133)
assign-to(p9738, r9133)
assign-to(p16267, r12343)
assign-to(p9768, r12343)
assign-to(p2633, r12043)
assign-to(p18815, r12043)
assign-to(p17597, r14181)
assign-to(p11104, r14181)
assign-to(p2637, r12510)
assign-to(p6206, r12510)
assign-to(p17591, r13976)
assign-to(p17632, r13976)
assign-to(p17590, r5197)
assign-to(p15598, r5197)
assign-to(p1310, r9364)
assign-to(p7514, r9364)
assign-to(p3973, r2047)
assign-to(p14739, r2047)
assign-to(p17584, r6913)
assign-to(p11101, r6913)
assign-to(p3972, r631)
assign-to(p14191, r631)
assign-to(p17588, r1255)
assign-to(p13807, r1255)
assign-to(p1316, r8819)
assign-to(p8681, r8819)
assign-to(p16254, r12606)
assign-to(p14929, r12606)
assign-to(p2698, r9493)
assign-to(p9835, r9493)
assign-to(p16245, r6715)
assign-to(p12476, r6715)
assign-to(p16227, r3191)
assign-to(p9882, r3191)
assign-to(p17559, r12717)
assign-to(p7280, r12717)
assign-to(p16225, r10200)
assign-to(p11188, r10200)
assign-to(p1375, r9272)
assign-to(p18873, r9272)
assign-to(p16235, r10641)
assign-to(p11111, r10641)
assign-to(p18896, r12659)
assign-to(p7177, r12659)
assign-to(p18879, r6861)
assign-to(p15625, r6861)
assign-to(p17546, r11536)
assign-to(p15393, r11536)
assign-to(p17534, r1035)
assign-to(p6261, r1035)
assign-to(p1350, r2438)
assign-to(p17636, r2438)
assign-to(p17538, r10316)
assign-to(p9633, r10316)
assign-to(p2684, r8842)
assign-to(p13502, r8842)
assign-to(p18872, r9718)
assign-to(p2759, r9718)
assign-to(p17527, r12704)
assign-to(p12329, r12704)
assign-to(p17531, r6969)
assign-to(p14971, r6969)
assign-to(p18861, r7205)
assign-to(p6043, r7205)
assign-to(p1388, r4621)
assign-to(p15365, r4621)
assign-to(p17511, r527)
assign-to(p15483, r527)
assign-to(p18842, r4770)
assign-to(p9799, r4770)
assign-to(p18825, r8277)
assign-to(p9548, r8277)
assign-to(p18811, r3265)
assign-to(p8654, r3265)
assign-to(p18803, r10522)
assign-to(p17750, r10522)
assign-to(p2611, r774)
assign-to(p9924, r774)
assign-to(p2624, r1746)
assign-to(p13753, r1746)
assign-to(p3958, r6838)
assign-to(p9982, r6838)
assign-to(p16299, r4749)
assign-to(p14970, r4749)
assign-to(p3935, r10724)
assign-to(p9606, r10724)
assign-to(p3867, r500)
assign-to(p1525, r500)
assign-to(p15079, r13209)
assign-to(p7059, r13209)
assign-to(p15070, r13582)
assign-to(p13634, r13582)
assign-to(p16396, r10387)
assign-to(p12550, r10387)
assign-to(p15068, r2130)
assign-to(p13220, r2130)
assign-to(p2548, r13068)
assign-to(p9474, r13068)
assign-to(p16398, r8263)
assign-to(p13602, r8263)
assign-to(p3843, r14634)
assign-to(p7421, r14634)
assign-to(p2520, r1659)
assign-to(p14689, r1659)
assign-to(p3852, r3651)
assign-to(p15422, r3651)
assign-to(p2524, r11601)
assign-to(p7146, r11601)
assign-to(p15045, r3434)
assign-to(p11219, r3434)
assign-to(p3858, r10427)
assign-to(p9719, r10427)
assign-to(p15028, r2355)
assign-to(p8167, r2355)
assign-to(p17689, r9362)
assign-to(p9823, r9362)
assign-to(p15031, r1664)
assign-to(p11053, r1664)
assign-to(p15036, r11491)
assign-to(p8293, r11491)
assign-to(p1249, r3519)
assign-to(p16428, r3519)
assign-to(p16365, r11252)
assign-to(p14909, r11252)
assign-to(p16349, r3488)
assign-to(p15301, r3488)
assign-to(p17677, r5614)
assign-to(p13765, r5614)
assign-to(p1257, r13769)
assign-to(p8104, r13769)
assign-to(p15025, r2665)
assign-to(p17736, r2665)
assign-to(p16335, r13057)
assign-to(p12468, r13057)
assign-to(p2553, r1309)
assign-to(p13897, r1309)
assign-to(p17670, r11409)
assign-to(p14134, r11409)
assign-to(p15012, r9363)
assign-to(p13715, r9363)
assign-to(p1229, r7894)
assign-to(p8672, r7894)
assign-to(p16329, r2750)
assign-to(p14900, r2750)
assign-to(p1281, r2494)
assign-to(p13246, r2494)
assign-to(p16317, r4923)
assign-to(p8510, r4923)
assign-to(p16302, r1538)
assign-to(p13540, r1538)
assign-to(p16309, r3084)
assign-to(p7350, r3084)
assign-to(p1299, r7367)
assign-to(p7032, r7367)
assign-to(p16310, r11591)
assign-to(p7080, r11591)
assign-to(p17625, r1233)
assign-to(p8265, r1233)
assign-to(p18953, r12549)
assign-to(p6084, r12549)
assign-to(p18957, r14881)
assign-to(p13003, r14881)
assign-to(p17630, r7318)
assign-to(p8458, r7318)
assign-to(p18960, r4026)
assign-to(p7198, r4026)
assign-to(p1271, r11686)
assign-to(p14844, r11686)
assign-to(p17618, r9091)
assign-to(p15668, r9091)
assign-to(p1278, r2442)
assign-to(p8404, r2442)
assign-to(p18952, r9773)
assign-to(p9755, r9773)
assign-to(p18933, r10503)
assign-to(p14933, r10503)
assign-to(p18900, r10712)
assign-to(p11074, r10712)
assign-to(p2907, r8597)
assign-to(p15419, r8597)
assign-to(p1600, r3316)
assign-to(p8431, r3316)
assign-to(p2937, r10847)
assign-to(p10062, r10847)
assign-to(p2939, r4869)
assign-to(p11300, r4869)
assign-to(p2944, r14330)
assign-to(p11077, r14330)
assign-to(p2948, r13893)
assign-to(p8374, r13893)
assign-to(p2947, r2521)
assign-to(p8071, r2521)
assign-to(p1619, r6698)
assign-to(p9748, r6698)
assign-to(p2909, r12337)
assign-to(p16613, r12337)
assign-to(p2911, r8106)
assign-to(p13676, r8106)
assign-to(p2922, r13629)
assign-to(p1705, r13629)
assign-to(p2923, r12081)
assign-to(p16573, r12081)
assign-to(p1641, r5292)
assign-to(p14880, r5292)
assign-to(p1647, r5413)
assign-to(p12678, r5413)
assign-to(p2987, r14030)
assign-to(p11136, r14030)
assign-to(p2960, r1093)
assign-to(p9239, r1093)
assign-to(p2968, r7796)
assign-to(p15317, r7796)
assign-to(p2967, r3533)
assign-to(p13973, r3533)
assign-to(p1639, r4877)
assign-to(p9786, r4877)
assign-to(p15195, r8925)
assign-to(p12375, r8925)
assign-to(p1569, r4357)
assign-to(p9974, r4357)
assign-to(p1570, r10376)
assign-to(p16508, r10376)
assign-to(p1579, r1084)
assign-to(p9132, r1084)
assign-to(p15182, r4747)
assign-to(p7126, r4747)
assign-to(p2871, r10801)
assign-to(p7399, r10801)
assign-to(p2874, r4206)
assign-to(p6231, r4206)
assign-to(p15173, r14203)
assign-to(p7293, r14203)
assign-to(p2875, r1510)
assign-to(p8335, r1510)
assign-to(p15177, r13804)
assign-to(p16677, r13804)
assign-to(p15158, r7185)
assign-to(p1515, r7185)
assign-to(p16494, r10108)
assign-to(p9995, r10108)
assign-to(p2887, r11478)
assign-to(p13793, r11478)
assign-to(p2888, r243)
assign-to(p14885, r243)
assign-to(p1559, r6466)
assign-to(p9696, r6466)
assign-to(p16490, r1656)
assign-to(p13894, r1656)
assign-to(p16491, r5526)
assign-to(p8401, r5526)
assign-to(p15148, r11167)
assign-to(p13191, r11167)
assign-to(p16487, r11959)
assign-to(p14895, r11959)
assign-to(p15157, r9746)
assign-to(p12308, r9746)
assign-to(p15155, r14376)
assign-to(p6069, r14376)
assign-to(p16457, r4955)
assign-to(p13969, r4955)
assign-to(p1583, r12186)
assign-to(p8173, r12186)
assign-to(p17790, r5912)
assign-to(p7305, r5912)
assign-to(p17778, r10463)
assign-to(p7396, r10463)
assign-to(p15114, r7673)
assign-to(p11025, r7673)
assign-to(p16446, r2916)
assign-to(p15392, r2916)
assign-to(p1597, r2019)
assign-to(p12261, r2019)
assign-to(p15104, r10199)
assign-to(p12551, r10199)
assign-to(p16440, r5443)
assign-to(p16590, r5443)
assign-to(p17770, r10323)
assign-to(p7054, r10323)
assign-to(p17773, r10207)
assign-to(p13627, r10207)
assign-to(p16423, r1633)
assign-to(p11367, r1633)
assign-to(p17764, r8405)
assign-to(p9667, r8405)
assign-to(p16431, r3480)
assign-to(p15839, r3480)
assign-to(p16415, r14202)
assign-to(p13421, r14202)
assign-to(p17743, r13382)
assign-to(p14432, r13382)
assign-to(p17748, r62)
assign-to(p1922, r62)
assign-to(p16409, r13445)
assign-to(p9692, r13445)
assign-to(p16403, r9145)
assign-to(p9583, r9145)
assign-to(p16401, r3812)
assign-to(p2829, r3812)
assign-to(p17742, r3303)
assign-to(p9043, r3303)
assign-to(p17712, r2004)
assign-to(p17864, r2004)
assign-to(p17710, r12786)
assign-to(p8526, r12786)
assign-to(p17717, r1559)
assign-to(p12547, r1559)
assign-to(p2818, r10103)
assign-to(p11174, r10103)
assign-to(p2854, r10101)
assign-to(p17944, r10101)
assign-to(p1524, r11419)
assign-to(p9883, r11419)
assign-to(p2859, r6973)
assign-to(p8482, r6973)
assign-to(p2861, r7544)
assign-to(p12668, r7544)
assign-to(p1503, r6321)
assign-to(p6229, r6321)
assign-to(p2845, r627)
assign-to(p12459, r627)
assign-to(p2777, r3258)
assign-to(p12229, r3258)
assign-to(p1445, r4508)
assign-to(p9787, r4508)
assign-to(p2780, r2700)
assign-to(p12116, r2700)
assign-to(p1453, r1976)
assign-to(p13682, r1976)
assign-to(p2785, r5925)
assign-to(p14967, r5925)
assign-to(p2788, r1610)
assign-to(p7074, r1610)
assign-to(p1420, r6000)
assign-to(p9733, r6000)
assign-to(p15270, r3356)
assign-to(p8570, r3356)
assign-to(p16588, r3110)
assign-to(p14855, r3110)
assign-to(p1492, r1386)
assign-to(p1706, r1386)
assign-to(p1498, r8097)
assign-to(p9434, r8097)
assign-to(p15264, r4597)
assign-to(p7149, r4597)
assign-to(p16577, r4394)
assign-to(p6007, r4394)
assign-to(p16582, r11309)
assign-to(p13806, r11309)
assign-to(p16581, r4055)
assign-to(p6079, r4055)
assign-to(p15240, r4469)
assign-to(p8859, r4469)
assign-to(p1477, r9322)
assign-to(p9762, r9322)
assign-to(p1476, r12194)
assign-to(p13052, r12194)
assign-to(p16570, r10683)
assign-to(p14856, r10683)
assign-to(p16556, r5130)
assign-to(p14953, r5130)
assign-to(p15229, r12976)
assign-to(p12620, r12976)
assign-to(p15215, r3901)
assign-to(p16932, r3901)
assign-to(p17874, r10870)
assign-to(p9256, r10870)
assign-to(p17836, r451)
assign-to(p13899, r451)
assign-to(p17830, r11695)
assign-to(p9622, r11695)
assign-to(p17815, r4118)
assign-to(p12037, r4118)
assign-to(p17813, r6327)
assign-to(p7574, r6327)
assign-to(p17927, r7545)
assign-to(p13532, r7545)
assign-to(p17904, r13310)
assign-to(p8493, r13310)
assign-to(p17902, r3833)
assign-to(p14724, r3833)
assign-to(p1819, r9617)
assign-to(p10073, r9617)
assign-to(p1844, r5893)
assign-to(p9489, r5893)
assign-to(p1843, r5021)
assign-to(p12625, r5021)
assign-to(p1853, r6117)
assign-to(p12274, r6117)
assign-to(p1859, r13867)
assign-to(p8092, r13867)
assign-to(p1838, r9109)
assign-to(p8580, r9109)
assign-to(p1882, r2089)
assign-to(p8074, r2089)
assign-to(p1861, r8317)
assign-to(p7023, r8317)
assign-to(p1871, r5305)
assign-to(p8529, r5305)
assign-to(p1876, r7195)
assign-to(p9726, r7195)
assign-to(p14083, r3581)
assign-to(p12221, r3581)
assign-to(p1785, r4845)
assign-to(p15765, r4845)
assign-to(p1784, r13361)
assign-to(p9925, r13361)
assign-to(p14072, r319)
assign-to(p13572, r319)
assign-to(p1798, r9073)
assign-to(p13078, r9073)
assign-to(p14071, r5855)
assign-to(p8883, r5855)
assign-to(p14051, r14829)
assign-to(p16842, r14829)
assign-to(p14036, r5714)
assign-to(p9229, r5714)
assign-to(p14038, r1335)
assign-to(p9715, r1335)
assign-to(p15375, r5929)
assign-to(p8620, r5929)
assign-to(p14026, r10684)
assign-to(p8128, r10684)
assign-to(p16689, r14818)
assign-to(p15865, r14818)
assign-to(p14028, r4854)
assign-to(p12517, r4854)
assign-to(p16692, r10351)
assign-to(p15722, r10351)
assign-to(p15347, r14799)
assign-to(p8663, r14799)
assign-to(p15349, r1497)
assign-to(p9517, r1497)
assign-to(p15351, r13828)
assign-to(p11050, r13828)
assign-to(p14022, r12382)
assign-to(p8465, r12382)
assign-to(p14004, r13370)
assign-to(p8830, r13370)
assign-to(p14003, r12363)
assign-to(p7004, r12363)
assign-to(p14006, r903)
assign-to(p14917, r903)
assign-to(p15327, r2190)
assign-to(p13925, r2190)
assign-to(p15328, r13313)
assign-to(p8001, r13313)
assign-to(p16660, r11617)
assign-to(p15542, r11617)
assign-to(p14001, r14219)
assign-to(p11082, r14219)
assign-to(p16645, r8314)
assign-to(p14937, r8314)
assign-to(p17982, r12945)
assign-to(p7552, r12945)
assign-to(p15304, r2532)
assign-to(p7300, r2532)
assign-to(p17972, r2321)
assign-to(p7089, r2321)
assign-to(p16629, r8676)
assign-to(p8282, r8676)
assign-to(p16624, r6735)
assign-to(p9992, r6735)
assign-to(p16621, r6314)
assign-to(p8484, r6314)
assign-to(p17958, r8189)
assign-to(p8514, r8189)
assign-to(p16626, r11314)
assign-to(p1662, r11314)
assign-to(p17942, r2745)
assign-to(p13902, r2745)
assign-to(p16706, r14001)
assign-to(p6032, r14001)
assign-to(p16705, r10546)
assign-to(p8572, r10546)
assign-to(p1729, r14253)
assign-to(p11068, r14253)
assign-to(p1739, r8479)
assign-to(p8637, r8479)
assign-to(p1778, r14563)
assign-to(p11052, r14563)
assign-to(p1751, r11633)
assign-to(p11128, r11633)
assign-to(p1758, r1516)
assign-to(p9881, r1516)
assign-to(p1682, r3508)
assign-to(p12692, r3508)
assign-to(p1696, r889)
assign-to(p15974, r889)
assign-to(p1663, r484)
assign-to(p9885, r484)
assign-to(p1673, r14701)
assign-to(p14323, r14701)
assign-to(p1679, r6860)
assign-to(p9972, r6860)
assign-to(p15497, r3289)
assign-to(p8362, r3289)
assign-to(p14151, r14532)
assign-to(p15522, r14532)
assign-to(p15481, r8111)
assign-to(p13558, r8111)
assign-to(p14154, r5252)
assign-to(p14913, r5252)
assign-to(p15486, r6729)
assign-to(p6031, r6729)
assign-to(p15485, r7424)
assign-to(p11047, r7424)
assign-to(p15466, r11495)
assign-to(p9292, r11495)
assign-to(p16797, r13278)
assign-to(p7317, r13278)
assign-to(p15476, r7735)
assign-to(p10049, r7735)
assign-to(p15474, r10342)
assign-to(p8860, r10342)
assign-to(p16791, r89)
assign-to(p8402, r89)
assign-to(p15463, r7582)
assign-to(p14612, r7582)
assign-to(p16794, r3554)
assign-to(p7500, r3554)
assign-to(p16782, r6269)
assign-to(p14823, r6269)
assign-to(p14122, r6997)
assign-to(p11141, r6997)
assign-to(p16763, r14321)
assign-to(p12621, r14321)
assign-to(p16761, r12352)
assign-to(p13621, r12352)
assign-to(p15418, r14728)
assign-to(p9701, r14728)
assign-to(p15402, r11641)
assign-to(p9984, r11641)
assign-to(p16813, r2712)
assign-to(p11031, r2712)
assign-to(p9127, r9554)
assign-to(p6046, r9554)
assign-to(p9103, r11888)
assign-to(p11258, r11888)
assign-to(p9049, r10277)
assign-to(p14817, r10277)
assign-to(p9023, r4186)
assign-to(p13704, r4186)
assign-to(p9039, r6174)
assign-to(p14273, r6174)
assign-to(p9035, r6084)
assign-to(p9576, r6084)
assign-to(p14297, r6022)
assign-to(p9988, r6022)
assign-to(p9061, r3066)
assign-to(p7314, r3066)
assign-to(p9068, r13552)
assign-to(p9451, r13552)
assign-to(p9069, r4932)
assign-to(p10079, r4932)
assign-to(p9076, r6184)
assign-to(p13680, r6184)
assign-to(p9077, r4004)
assign-to(p14911, r4004)
assign-to(p9070, r11519)
assign-to(p14753, r11519)
assign-to(p14275, r4903)
assign-to(p6052, r4903)
assign-to(p9080, r12862)
assign-to(p1969, r12862)
assign-to(p15597, r7034)
assign-to(p8291, r7034)
assign-to(p14246, r4735)
assign-to(p6089, r4735)
assign-to(p14245, r6772)
assign-to(p13339, r6772)
assign-to(p14253, r8889)
assign-to(p14946, r8889)
assign-to(p14234, r1155)
assign-to(p16961, r1155)
assign-to(p15565, r11773)
assign-to(p9295, r11773)
assign-to(p15570, r11304)
assign-to(p9989, r11304)
assign-to(p14241, r10575)
assign-to(p8377, r10575)
assign-to(p15572, r2128)
assign-to(p9370, r2128)
assign-to(p15556, r6679)
assign-to(p11265, r6679)
assign-to(p15557, r363)
assign-to(p12237, r363)
assign-to(p16885, r10230)
assign-to(p10012, r10230)
assign-to(p14227, r11428)
assign-to(p8480, r11428)
assign-to(p15548, r10650)
assign-to(p8601, r10650)
assign-to(p15553, r4212)
assign-to(p11228, r4212)
assign-to(p14209, r14602)
assign-to(p12320, r14602)
assign-to(p14202, r1757)
assign-to(p13528, r1757)
assign-to(p16873, r128)
assign-to(p13271, r128)
assign-to(p15540, r11138)
assign-to(p16976, r11138)
assign-to(p15523, r1087)
assign-to(p13610, r1087)
assign-to(p16855, r7274)
assign-to(p10173, r7274)
assign-to(p16861, r14918)
assign-to(p6209, r14918)
assign-to(p16862, r9165)
assign-to(p7013, r9165)
assign-to(p16860, r14964)
assign-to(p9922, r14964)
assign-to(p15512, r8472)
assign-to(p12552, r8472)
assign-to(p15516, r12577)
assign-to(p8646, r12577)
assign-to(p15620, r5204)
assign-to(p11244, r5204)
assign-to(p16947, r4043)
assign-to(p11148, r4043)
assign-to(p16937, r6575)
assign-to(p13625, r6575)
assign-to(p15603, r13032)
assign-to(p8647, r13032)
assign-to(p16929, r10865)
assign-to(p10089, r10865)
assign-to(p1920, r5659)
assign-to(p9263, r5659)
assign-to(p1923, r4355)
assign-to(p8328, r4355)
assign-to(p16903, r14740)
assign-to(p8321, r14740)
assign-to(p16901, r12988)
assign-to(p14524, r12988)
assign-to(p1938, r14093)
assign-to(p13570, r14093)
assign-to(p1900, r9648)
assign-to(p10051, r9648)
assign-to(p1908, r11777)
assign-to(p13584, r11777)
assign-to(p1951, r1316)
assign-to(p8050, r1316)
assign-to(p9002, r8732)
assign-to(p13879, r8732)
assign-to(p9009, r2083)
assign-to(p8425, r2083)
assign-to(p13098, r2114)
assign-to(p13658, r2114)
assign-to(p13060, r7261)
assign-to(p9774, r7261)
assign-to(p14398, r3658)
assign-to(p12407, r3658)
assign-to(p13054, r18)
assign-to(p13835, r18)
assign-to(p15699, r5653)
assign-to(p13585, r5653)
assign-to(p14368, r12845)
assign-to(p12382, r12845)
assign-to(p13041, r13861)
assign-to(p16989, r13861)
assign-to(p14373, r9578)
assign-to(p7311, r9578)
assign-to(p15690, r13373)
assign-to(p7102, r13373)
assign-to(p13014, r12393)
assign-to(p10060, r12393)
assign-to(p14346, r2991)
assign-to(p13666, r2991)
assign-to(p14348, r5665)
assign-to(p9635, r5665)
assign-to(p13022, r6960)
assign-to(p12354, r6960)
assign-to(p16997, r6125)
assign-to(p15822, r6125)
assign-to(p16995, r13987)
assign-to(p8454, r13987)
assign-to(p15656, r3930)
assign-to(p12370, r3930)
assign-to(p14330, r1340)
assign-to(p9646, r1340)
assign-to(p15661, r6725)
assign-to(p9300, r6725)
assign-to(p14316, r5661)
assign-to(p12464, r5661)
assign-to(p14318, r8288)
assign-to(p14927, r8288)
assign-to(p16977, r3636)
assign-to(p11233, r3636)
assign-to(p14320, r14371)
assign-to(p11127, r14371)
assign-to(p14300, r5620)
assign-to(p7015, r5620)
assign-to(p15637, r77)
assign-to(p7147, r77)
assign-to(p14306, r14241)
assign-to(p12007, r14241)
assign-to(p14413, r7845)
assign-to(p13115, r7845)
assign-to(p14414, r1869)
assign-to(p14834, r1869)
assign-to(p15748, r5485)
assign-to(p7071, r5485)
assign-to(p15746, r1796)
assign-to(p13548, r1796)
assign-to(p14402, r10130)
assign-to(p9965, r10130)
assign-to(p15728, r6605)
assign-to(p9858, r6605)
assign-to(p15711, r6581)
assign-to(p7222, r6581)
assign-to(p9324, r8433)
assign-to(p7083, r8433)
assign-to(p9321, r3171)
assign-to(p9577, r3171)
assign-to(p9328, r11977)
assign-to(p10177, r11977)
assign-to(p8007, r12305)
assign-to(p8802, r12305)
assign-to(p9338, r252)
assign-to(p13825, r252)
assign-to(p9307, r6935)
assign-to(p7048, r6935)
assign-to(p9313, r11756)
assign-to(p7372, r11756)
assign-to(p9314, r6955)
assign-to(p7216, r6955)
assign-to(p9311, r11579)
assign-to(p14997, r11579)
assign-to(p9362, r10085)
assign-to(p8648, r10085)
assign-to(p8022, r9798)
assign-to(p12546, r9798)
assign-to(p9284, r6395)
assign-to(p13173, r6395)
assign-to(p9280, r475)
assign-to(p6003, r475)
assign-to(p9294, r7172)
assign-to(p7190, r7172)
assign-to(p13181, r14389)
assign-to(p8284, r14389)
assign-to(p13185, r13360)
assign-to(p9816, r13360)
assign-to(p13187, r6828)
assign-to(p12316, r6828)
assign-to(p14488, r10869)
assign-to(p11064, r10869)
assign-to(p13164, r5768)
assign-to(p7333, r5768)
assign-to(p14479, r5370)
assign-to(p11296, r5370)
assign-to(p14466, r949)
assign-to(p14561, r949)
assign-to(p14458, r1956)
assign-to(p12414, r1956)
assign-to(p13131, r12999)
assign-to(p12143, r12999)
assign-to(p15793, r11612)
assign-to(p12322, r11612)
assign-to(p14446, r9929)
assign-to(p14800, r9929)
assign-to(p13117, r5134)
assign-to(p8897, r5134)
assign-to(p15780, r8407)
assign-to(p13921, r8407)
assign-to(p13105, r3151)
assign-to(p8303, r3151)
assign-to(p15768, r9544)
assign-to(p12398, r9544)
assign-to(p13110, r5377)
assign-to(p8301, r5377)
assign-to(p14422, r9401)
assign-to(p14531, r9401)
assign-to(p14427, r3705)
assign-to(p12230, r3705)
assign-to(p15862, r7708)
assign-to(p11039, r7708)
assign-to(p15869, r7655)
assign-to(p13762, r7655)
assign-to(p14522, r8030)
assign-to(p7568, r8030)
assign-to(p15855, r5083)
assign-to(p9937, r5083)
assign-to(p15848, r11615)
assign-to(p13505, r11615)
assign-to(p15843, r8636)
assign-to(p9702, r8636)
assign-to(p15841, r7492)
assign-to(p8294, r7492)
assign-to(p15833, r8875)
assign-to(p10176, r8875)
assign-to(p15813, r5890)
assign-to(p8634, r5890)
assign-to(p9212, r4894)
assign-to(p9987, r4894)
assign-to(p9218, r2110)
assign-to(p7164, r2110)
assign-to(p9251, r6613)
assign-to(p9598, r6613)
assign-to(p9252, r7434)
assign-to(p7160, r7434)
assign-to(p9224, r10443)
assign-to(p7024, r10443)
assign-to(p9238, r1076)
assign-to(p9729, r1076)
assign-to(p9235, r3569)
assign-to(p9670, r3569)
assign-to(p9169, r11501)
assign-to(p9677, r11501)
assign-to(p9141, r1021)
assign-to(p11095, r1021)
assign-to(p9142, r1367)
assign-to(p8675, r1367)
assign-to(p9153, r3811)
assign-to(p14803, r3811)
assign-to(p13278, r5542)
assign-to(p12222, r5542)
assign-to(p13272, r1083)
assign-to(p12128, r1083)
assign-to(p14592, r9796)
